frame,period,shooter_team,player_x,player_y,ball_speed_mps,accel_mps2,vel_x,attacking_goal_x,shot_score,game_minute,game_second,ball_path
23908,1,Manchester City,3.63742792039,-12.4202740987,16.49303374428848,12.178800712651944,6.122094282199999,52.5,94.64396943409434,39,5,"[[7.78175531951, -16.147720004], [8.42284942626, -14.5537945009], [9.09282821152, -12.8974137807], [9.6193840449, -11.619740206], [10.2052243249, -10.2653255979], [10.7655314482, -8.9205571999], [11.1509193414, -7.91957550339], [11.3656097883, -7.17722159945], [11.4332212154, -6.55063278496], [11.4116032764, -6.06922517877], [11.4159370441, -5.60584361255], [11.4005781642, -5.19961256143], [11.3655266368, -4.85053202541], [11.3020522441, -4.75617378404], [11.2892765852, -4.60932456816], [11.2562926163, -4.39056377615]]"
24064,1,Liverpool Football Club,-36.6559971401,-4.92890426091,19.07623922854575,6.394458845717942,-9.528100875999996,-52.5,101.77565498844669,39,21,"[[-36.2235892247, 1.13775279506], [-37.0637240686, 2.57388416969], [-37.8579136184, 3.93591612974], [-38.5815020451, 5.04547744234], [-39.296705818, 6.13102042567], [-39.9854491191, 7.13572994907], [-40.6477319486, 8.05960601255], [-41.2901905905, 9.00435594538], [-41.6969600027, 9.64032752488], [-41.8490548906, 9.91202149321], [-41.8117121987, 9.91335721448], [-41.6708036027, 9.82224242966], [-41.570874415, 9.80499753739], [-41.5025486753, 9.8405123238], [-41.4425971136, 9.89167796163], [-41.3936694749, 9.96841876363]]"
24275,1,Liverpool Football Club,-12.749066262,-12.676927067,15.969083876787172,31.20383430091403,-9.656905481000013,-52.5,111.04925368484989,39,42,"[[-9.47158493977, -12.3304508133], [-10.37468266, -13.9245952694], [-11.2539126146, -15.5430215964], [-12.1062682503, -17.1057120092], [-12.9305832003, -18.6413382322], [-13.7268574644, -20.1499002653], [-14.5450680325, -21.4735515746], [-15.2739955405, -22.9567878794], [-15.9586697944, -24.4754501009], [-16.6512672993, -25.8623691197], [-17.4222072957, -27.0774083669], [-18.1656463087, -28.0692648564], [-18.8441543321, -28.7564514097], [-19.365592238, -29.3645346406], [-19.7645953664, -29.830259851], [-20.0411637175, -30.153627041]]"
24430,1,Manchester City,4.73979366393,-16.3079297202,21.70897242329788,4.806230443030469,4.004930233100001,52.5,113.35109255951987,39,58,"[[10.3636633814, -12.5732557589], [10.6944554994, -10.7083174154], [10.9705434959, -8.81188261782], [11.1927164339, -7.0276010264], [11.3180329437, -5.59205522109], [11.4193154305, -4.19538956122], [11.5023062499, -2.91361251289], [11.5864800482, -1.61261012652], [11.6447974551, -0.452467906019], [11.6855514535, 0.619029346807], [11.7087420434, 1.60188163196], [11.7554135406, 2.73066397336], [11.7629585099, 3.63548072785], [11.7905084311, 4.59590557054], [11.7504669892, 5.27602449987], [11.7261129236, 5.89078563877]]"
25376,1,Manchester City,10.9620397204,3.57553851037,18.440177846750945,2.128023239323106,2.891872864000007,52.5,94.32891247307782,41,32,"[[20.0565392598, 7.08000826387], [20.3575449266, 5.34946153136], [20.6421804056, 3.63716381769], [20.9188718763, 1.95905406955], [21.1876193388, 0.315132286942], [21.5534330185, -0.847007177764], [21.8823112076, -2.05811222196], [22.1572810695, -2.95849158187], [22.300692393, -3.61034730012], [22.3853877795, -3.9029866267], [22.4191933595, -3.82381086371], [22.3411363302, -3.87497499927], [22.2514044313, -4.00979576691], [22.1180016886, -4.19343167392], [21.9409281021, -4.42588272032], [21.9499931223, -4.38041331533]]"
25567,1,Liverpool Football Club,-2.61324315979,-14.1948629107,15.973814995803107,12.071455257081084,-5.4935144405,-52.5,91.94053023609662,41,51,"[[-3.78956272212, -10.3271700691], [-4.31214484077, -9.02083118662], [-4.86052565052, -7.76378480758], [-5.43470515135, -6.556030932], [-5.9056172705, -5.73068816771], [-6.31313782428, -4.85132662788], [-6.59472840165, -4.22711071921], [-6.76444574377, -3.8771201455], [-6.89086210718, -3.68226356358], [-6.94071002716, -3.7389531833], [-6.9202229956, -4.06329225924], [-6.83229878999, -4.34189568742], [-6.67110153316, -4.68588170352], [-6.43663122511, -5.09525030753], [-6.37167695088, -5.38605633654], [-6.19494634629, -5.67507610345]]"
25795,1,Manchester City,4.8006668545,-2.6693052167,17.865377544360655,2.755508511704361,5.881540205499993,52.5,92.08239623350764,42,14,"[[8.3700053033, 0.185003734131], [8.89778594075, 1.92260109286], [9.39018836123, 3.54781275292], [9.83986509109, 5.00549909107], [10.2496591499, 6.34000322459], [10.6195705376, 7.55132515349], [10.9314685135, 8.65772509342], [11.2712410928, 9.77292744174], [11.4552919634, 10.6062264739], [11.4254917508, 11.3537075087], [11.1182091762, 11.8312804309], [10.6411138585, 12.2430193858], [10.0973296241, 12.5005511575], [9.67908013169, 12.8119410291], [9.30479009436, 13.0968575901], [8.9744595121, 13.3553008404]]"
26409,1,Liverpool Football Club,-21.7743240538,-19.8800338563,24.370389771355608,0.7914723612378675,-17.069284791,-52.5,122.6434212180159,43,16,"[[-21.3493785585, -14.5595561967], [-23.2168485605, -12.8225401388], [-24.6727793216, -11.480760563], [-26.2558124924, -10.0331049112], [-27.8258442365, -8.5565047526], [-29.3271733089, -7.19899119915], [-30.739801902, -5.90991266937], [-32.1266876481, -4.62340999897], [-33.4106683495, -3.59565811087], [-34.6119885087, -2.7079114877], [-35.7321091383, -1.97709702667], [-36.7710302385, -1.40321472775], [-38.1007830727, -0.145038181413], [-39.1456688723, 0.612515458869], [-39.9923079861, 1.00792100652], [-40.7019502867, 1.22277871767]]"
26455,1,Liverpool Football Club,-39.9201022557,7.26418354398,15.945158736754507,10.965704572390957,-5.8940704119999765,-52.5,90.6914982561635,43,20,"[[-34.9276715372, 7.5470425585], [-35.4553892789, 9.01518777751], [-35.9761360865, 10.4937683169], [-36.3917931741, 11.7823966098], [-36.7355496907, 12.9551948856], [-37.0074056361, 14.0121631442], [-37.3473903158, 15.1812552685], [-37.5904624043, 16.1855544263], [-37.8202083244, 17.1742864861], [-37.961874784, 18.0072173226], [-38.0971723127, 18.714152783], [-38.1944500701, 19.419772186], [-38.2078469173, 20.0975050903], [-38.0492033446, 20.6057517757], [-37.7563759954, 20.9965086434], [-37.3293648697, 21.2697756935]]"
28347,1,Manchester City,22.5568252745,8.78559058053,18.29725953324274,10.584308158689632,13.928556265999994,52.5,102.07060582490334,46,29,"[[24.8992018008, 6.00179200786], [26.0956189162, 5.24492757553], [27.2086102773, 4.59055682496], [28.2381758842, 4.03867975615], [28.1011970073, 3.70908066154], [27.7498328078, 3.51050833229], [27.1927676469, 3.53292486613], [26.6377595224, 3.93914028093], [26.13093219, 4.62647254083], [25.697400048, 5.16697564258], [25.1887641255, 5.76757555637], [24.7552243818, 6.48844710814], [24.3615164914, 7.3032063775], [24.0076404542, 8.21185336445], [23.6096355147, 8.93039417074], [23.1773082954, 9.50474671273]]"
28923,1,Liverpool Football Club,-6.62217437653,12.1855075473,12.444493292170975,37.034403829766404,-3.8239385190999986,-52.5,99.25687029062128,47,27,"[[-6.02378050915, 11.093738474], [-6.48368618056, 9.487713486], [-6.98610862435, 7.74841038247], [-7.44833493854, 6.07072632999], [-7.90551589086, 4.95569154191], [-8.32038933106, 3.64191281761], [-8.70144562037, 2.30396764319], [-9.04868475879, 0.941856018659], [-9.47153721559, 0.15983668269], [-9.87248277716, -0.621908167069], [-10.2460583137, -1.43206975682], [-10.5941785273, -2.37725509756], [-10.8979572054, -3.51985603518], [-11.2121705555, -4.47043256222], [-11.533861515, -5.29190000359], [-11.8314197819, -6.12001650327]]"
28984,1,,-10.8836289815,2.08326295444,14.339147549461831,29.911899277852942,-11.834790394999999,-52.5,101.60763702516209,47,33,"[[-11.4847609974, 3.43109759858], [-12.9956202396, 4.04797612702], [-14.6819695888, 4.88730290182], [-16.3591571187, 5.86218675722], [-17.9812864931, 6.89181565321], [-19.6039860968, 8.04147598473], [-21.2272559298, 9.31116775178], [-22.708095599, 10.1056431799], [-24.1630074676, 11.0750463827], [-25.5788795724, 12.0153951529], [-26.887955338, 12.7035719704], [-28.1050798186, 13.1279912934], [-29.3218447468, 13.6314958013], [-30.4294271574, 13.9397915617], [-31.5266862381, 14.3933215871], [-32.5818994873, 14.8787056943]]"
39009,2,Liverpool Football Club,25.6954877036,15.8500904356,23.767885448231752,3.9948224490079176,11.882695094999995,52.5,122.83424969016667,48,23,"[[28.8024807534, 16.0330246063], [29.9778132267, 18.4435535399], [30.0563815738, 19.5741951338], [30.531681148, 21.5614279096], [31.1491055335, 23.4193453555], [31.7648701448, 25.2356023254], [32.2385854093, 26.5729743406], [32.7666311429, 28.0920924199], [33.2619621835, 29.4994580128], [33.6412911401, 30.5321266083], [33.9396485257, 31.2978441013], [34.1570343405, 31.7966104919], [34.3344823026, 32.3626366411], [34.5015927373, 32.7814677098], [34.6260743535, 33.0695755767], [34.7183087782, 33.2511682593]]"
39913,2,Manchester City,-32.4082737877,-34.0336287362,19.18507528030073,50.14492477394273,-13.74681074599998,-52.5,146.0703011754464,49,53,"[[-33.9534415444, -32.4585376405], [-35.5967273618, -30.9771788884], [-37.0986014328, -29.7904390561], [-37.9904694044, -29.3432512507], [-37.8741606605, -30.0158695689], [-38.0242529462, -30.2562124749], [-38.1031511409, -30.5117232086], [-38.1108552445, -30.78240177], [-37.9818198827, -30.7178349758], [-37.7894985511, -30.7185071998], [-37.7004617539, -30.6433993788], [-37.5698404833, -30.6399667331], [-37.4731215009, -30.6016917669], [-37.3615275107, -30.5764291159], [-37.3173610628, -30.5389603976], [-37.1121444461, -30.5312097012]]"
40122,2,Manchester City,-35.0296639942,-34.0880383083,19.082875047281174,70.66221632251212,-14.003460111999999,-52.5,166.07659155891798,50,14,"[[-36.5441335781, -32.5689533054], [-38.370559546, -30.9884072131], [-40.2017594644, -29.5900840946], [-41.5970727358, -28.7730712462], [-41.7784022858, -29.211136405], [-42.197888341, -29.3412097717], [-42.6136849341, -29.4618691943], [-42.9660321001, -29.6285996124], [-43.2549298391, -29.8414010261], [-43.7357967943, -29.8355623076], [-44.2207566855, -29.9515536818], [-44.7957978686, -30.0887482058], [-45.3588910707, -30.3465351053], [-45.9379004655, -30.6104660033], [-46.5045406708, -30.8410435366], [-47.1895281302, -30.9178595596]]"
40311,2,Manchester City,-50.4741419838,-29.0335333688,52.223746720411455,91.89455101548874,-41.06867088999998,-52.5,353.013284617546,50,33,"[[-50.4184681915, -30.8851247126], [-52.0883821477, -29.537651949], [-52.8084283816, -28.9219847356], [-51.9597448858, -29.4989313005], [-51.5589423839, -29.7363171356], [-51.3035193007, -29.9725179189], [-51.2353835214, -30.2265914336], [-51.2219575059, -30.5569099815], [-51.3170135925, -30.936862229], [-51.5205517811, -31.3664481762], [-51.3815578762, -31.8587689075], [-51.4411838699, -32.2094276524], [-51.4971244502, -32.519115233], [-51.5437777626, -32.8047497458], [-51.690936058, -33.0243358767], [-51.8255462929, -33.2011313361]]"
40312,2,Manchester City,-50.3825616382,-29.4526606968,21.45762211838808,12.570910112230555,-16.699139562000056,-52.5,119.85902070417096,50,33,"[[-52.0883821477, -29.537651949], [-52.8084283816, -28.9219847356], [-51.9597448858, -29.4989313005], [-51.5589423839, -29.7363171356], [-51.3035193007, -29.9725179189], [-51.2353835214, -30.2265914336], [-51.2219575059, -30.5569099815], [-51.3170135925, -30.936862229], [-51.5205517811, -31.3664481762], [-51.3815578762, -31.8587689075], [-51.4411838699, -32.2094276524], [-51.4971244502, -32.519115233], [-51.5437777626, -32.8047497458], [-51.690936058, -33.0243358767], [-51.8255462929, -33.2011313361], [-51.964910388, -33.2630235478]]"
41671,2,Manchester City,-34.7980653806,-3.76014642654,14.062959966557791,26.18034187922107,-13.103089188999988,-52.5,96.49514171201004,52,49,"[[-36.0595348839, -3.05795630327], [-37.52962205, -2.52120548932], [-38.9440065925, -2.18603450534], [-40.5074763243, -1.51467553571], [-42.0282118758, -0.682719977851], [-43.6151255785, 0.464546503685], [-45.0914549167, 1.58935333886], [-46.3837091073, 2.3825017532], [-47.5319623329, 2.9753087036], [-48.5362145932, 3.36777419008], [-49.6444257979, 3.93756286755], [-50.6721609924, 4.38015200571], [-51.6517867022, 4.75501947948], [-52.6005245049, 5.0934344378], [-53.5092395508, 5.38016086442], [-54.3779318397, 5.61519875932]]"
42098,2,Manchester City,-10.3121022724,-9.42276277996,13.527776210129511,52.50004334504581,-11.522491364,-52.5,120.13892439569337,53,32,"[[-13.6499947792, -7.27711593115], [-15.2068581125, -6.07165298232], [-17.1683356429, -4.36947895914], [-18.478686953, -2.92757339313], [-19.8051219969, -1.72761854297], [-20.8815825791, -1.29601249548], [-21.9517337582, -0.631191410484], [-22.9243988992, -0.0207236792917], [-23.9505678954, 0.873730154075], [-25.0321751274, 2.06273321173], [-26.0760792863, 3.21265073883], [-27.1146804633, 4.44611717322], [-28.1479786583, 5.76313251488], [-28.9353331992, 6.46402860697], [-29.7510595126, 7.29575256643], [-30.4401946255, 7.97824698774]]"
42151,2,Manchester City,-40.2181864239,3.57401541301,20.45039793321613,36.24693229179614,-17.758225182000018,-52.5,138.4989219578768,53,37,"[[-42.76404813, 3.98997421479], [-44.3708105656, 2.91587047151], [-45.9052642018, 1.78186795401], [-47.3642212228, 0.918099712249], [-48.7833707376, 0.188676796838], [-50.1627127461, -0.406400792225]]"
42152,2,Manchester City,-46.3595462981,2.86508972304,19.32714250939172,19.906336694385153,-16.06762435600004,-52.5,116.54204924134376,53,37,"[[-44.3708105656, 2.91587047151], [-45.9052642018, 1.78186795401], [-47.3642212228, 0.918099712249], [-48.7833707376, 0.188676796838], [-50.1627127461, -0.406400792225]]"
42807,2,Liverpool Football Club,35.4620365054,2.34539726018,14.918411452933844,21.22236855315289,12.062858665999983,52.5,95.81442581782211,54,42,"[[36.9966461325, 1.33724130348], [38.5354844781, 2.17068278753], [40.4068753028, 2.95980473415], [43.8670974793, 3.8989784241], [45.626118982, 4.33874530913], [47.3384929329, 4.78720176002], [48.7347605586, 5.11252716909], [49.7874594907, 5.27341950672], [50.7488372431, 5.69034367244], [50.6948109607, 4.85755477209], [50.2900331127, 3.69715896992], [49.3760252367, 1.99175824724], [47.9527873326, -0.258647395928], [48.025588874, 0.0507769567729], [48.235081238, 0.589308003424]]"
43205,2,Manchester City,-6.9255316371,-24.180733272,14.632845444254595,34.29221264567385,-9.667899923799999,-52.5,107.45643986694682,55,22,"[[-8.27158350169, -22.4137918184], [-9.41353102751, -20.9107047825], [-10.5234316138, -19.2712290791], [-11.4564499759, -17.6957607424], [-12.2876311007, -16.0725963053], [-13.016974988, -14.4017357678], [-13.6590821873, -13.1395191716], [-14.1871708934, -11.856688513], [-14.6412295985, -10.624266945], [-14.9611566067, -9.59991057235], [-15.2229535987, -8.72013426296], [-15.4543991821, -8.09930655671], [-15.6281426853, -7.69265797628], [-15.7696899675, -7.41446572706], [-15.8728289475, -7.29902963004], [-15.9375596251, -7.34634968524]]"
43401,2,Liverpool Football Club,3.01751346815,-6.62320225579,19.997920962165864,44.28392984110932,8.786384256099996,52.5,144.27353465193863,55,42,"[[4.45722174081, -4.07234024346], [5.26923221122, -2.09238057459], [6.04481156815, -0.0886490891851], [6.68266579411, 1.7739466537], [7.22542535309, 3.48351593979], [7.71948305809, 5.44164036239], [8.13506883157, 7.44489329268], [8.48161801348, 9.21171158076], [8.76133770474, 10.9088012462], [8.97422790535, 12.5361622891], [9.1271785468, 12.927727027], [9.27757708708, 13.3397888223], [9.39354473752, 13.4754416552], [9.47532828469, 13.3773884344], [9.54728234968, 13.2183760038], [9.61070644693, 12.9466208948]]"
43402,2,Liverpool Football Club,3.14981909025,-6.35974236897,21.400003024315843,28.450934087994,8.120104704100006,52.5,135.45094920957322,55,42,"[[5.26923221122, -2.09238057459], [6.04481156815, -0.0886490891851], [6.68266579411, 1.7739466537], [7.22542535309, 3.48351593979], [7.71948305809, 5.44164036239], [8.13506883157, 7.44489329268], [8.48161801348, 9.21171158076], [8.76133770474, 10.9088012462], [8.97422790535, 12.5361622891], [9.1271785468, 12.927727027], [9.27757708708, 13.3397888223], [9.39354473752, 13.4754416552], [9.47532828469, 13.3773884344], [9.54728234968, 13.2183760038], [9.61070644693, 12.9466208948], [9.66769883996, 12.5747465356]]"
43616,2,Manchester City,-10.1099812644,-12.9828006199,21.52599143941296,18.821298491508177,-1.6538692519999998,-52.5,126.45125568857297,56,3,"[[-13.7713596869, -9.24283782672], [-13.9572836092, -7.2183786284], [-14.1688459491, -5.17753567318], [-14.3990417155, -3.15915472468], [-14.6478709087, -1.16323578289], [-14.8426987361, 0.406769799346], [-15.0123304774, 1.78439806588], [-15.1544953045, 2.98434359994], [-15.3189310357, 4.24095267502], [-15.5084332633, 5.55483603711], [-15.714304453, 6.88239278596], [-15.8704722703, 7.86870845554], [-16.0222655836, 8.85715723907], [-16.1634084576, 9.7638003848], [-16.2939008922, 10.5886378928], [-16.4016573965, 11.2720112212]]"
43740,2,Liverpool Football Club,11.1265132995,6.56027914229,40.39558031139916,30.41787882818079,10.196255927899998,52.5,232.39578038517658,56,16,"[[7.18200760822, 10.5118953734], [8.18919136055, 12.6911467952], [9.16043813517, 14.8602153059], [9.97427033404, 15.5969377818], [10.817532094, 16.8198803307], [11.6425742403, 18.0135071892], [12.4493967728, 19.1778183574]]"
43952,2,Liverpool Football Club,21.2068056379,-17.6987075806,16.109378483786,53.69214046133462,13.783319393999989,52.5,134.23903288026463,56,37,"[[22.91030129, -16.3295249256], [24.8065829611, -14.9725910897], [26.8790873861, -13.4919400739], [28.5687936036, -12.4614446669], [30.0253126496, -11.5933568655], [31.4020802032, -10.6022381509], [32.7049172316, -9.57936266032], [33.9123895718, -8.5308777458], [35.0244972237, -7.45678340731], [35.9380715086, -6.7853681623], [36.8308825653, -5.98963846434], [37.6922653953, -5.15431588361], [38.5812355005, -4.20455908902], [39.315282624, -3.42604394664], [40.028513275, -2.65109122326], [40.6474021528, -1.9983311331]]"
44680,2,Manchester City,-16.5521475474,-27.0099766141,24.08970599294101,18.014916422065678,-14.055721265999992,-52.5,138.46344638677073,57,50,"[[-20.6337532384, -24.5961945423], [-21.4908796681, -23.4622831907], [-22.4348871722, -22.1517046138], [-23.2565513207, -20.9743414992], [-24.0719425901, -19.7436317849], [-24.8632012407, -18.4899193122], [-25.5659233158, -17.3141459608], [-26.1487370258, -16.2982530333], [-26.6186371784, -15.507060935], [-26.9710379806, -14.9158230753], [-27.2059394323, -14.5245394541], [-27.775075262, -13.8939687671], [-28.2394722711, -13.5058121101], [-28.4591969922, -13.3821507361], [-28.6231495052, -13.4670304931], [-28.9341448585, -13.3397487266]]"
46532,2,Manchester City,-8.94010848091,-4.69120001793,20.161942424199562,37.985706922153845,-10.458514149999996,-52.5,138.79541904315167,60,55,"[[-11.6200616873, -3.44814399412], [-12.5798748352, -5.13240453442], [-13.4823558478, -6.64982505831], [-14.5730453006, -7.88917673368], [-15.4882131353, -8.94746517523], [-15.7960112816, -9.85436139087], [-15.3542299951, -10.5771665079], [-14.2702054382, -11.1309685037], [-12.5439376108, -11.5157673785], [-11.2105709224, -12.0782735182], [-9.84137629052, -12.5295771538], [-8.46560099711, -13.0323133681], [-7.06711305337, -13.4982404265], [-5.73313753076, -13.9615750116], [-4.6786163522, -14.4719507939], [-3.99769502568, -14.9774223891]]"
46533,2,Manchester City,-9.06980133057,-5.06013931547,19.385496760447886,33.9137688966889,-9.598131479000003,-52.5,130.84125269892834,60,55,"[[-12.5798748352, -5.13240453442], [-13.4823558478, -6.64982505831], [-14.5730453006, -7.88917673368], [-15.4882131353, -8.94746517523], [-15.7960112816, -9.85436139087], [-15.3542299951, -10.5771665079], [-14.2702054382, -11.1309685037], [-12.5439376108, -11.5157673785], [-11.2105709224, -12.0782735182], [-9.84137629052, -12.5295771538], [-8.46560099711, -13.0323133681], [-7.06711305337, -13.4982404265], [-5.73313753076, -13.9615750116], [-4.6786163522, -14.4719507939], [-3.99769502568, -14.9774223891], [-3.68468349363, -15.4915403437]]"
46996,2,Manchester City,-28.9871955145,-24.8187278566,19.512575449780634,14.34121193025865,-14.136000568,-52.5,111.90408917916182,61,41,"[[-28.4544724662, -25.1862705451], [-29.6948739039, -23.8335907333], [-30.8838111055, -22.4316109097], [-32.0043387255, -20.9839361743], [-33.0564567639, -19.4905665272], [-33.9667074606, -18.2462533754], [-34.7853453173, -16.9899406031], [-35.512962087, -15.8019105533], [-36.2745788046, -14.486580674], [-36.961925702, -13.245235022], [-37.6266880868, -11.9868406635], [-38.2247249681, -10.7672608283], [-38.7480690646, -9.63312786249], [-39.2069214675, -8.55409333623], [-39.6012821769, -7.53015724955], [-39.7332207936, -6.90540089906]]"
47199,2,Liverpool Football Club,14.5935775666,-4.63126442546,11.722201400426922,31.739812298374773,8.396073048999995,52.5,90.35081930050939,62,2,"[[15.8116384614, -5.13525996577], [16.7968692047, -6.21237212757], [18.4439048743, -7.34213725938], [19.8022354091, -8.40044335064], [21.0245897916, -9.45766099748], [22.0294311531, -10.5376541014], [22.9760975954, -11.5872422608], [23.8876064744, -12.5610849086], [24.7864420538, -13.4506912266], [25.6269765128, -14.248199575], [26.4279724423, -14.9518920685], [27.1894298423, -15.5617687071], [27.7398446472, -16.210171376], [28.3589699024, -16.724222684], [28.8690100807, -17.146289883], [29.5170172408, -17.3759059619]]"
47629,2,Manchester City,-0.133870662588,-7.58923156109,15.296208857747345,17.383533331809858,-14.9139976819,-52.5,93.86457762054658,62,45,"[[-3.25552496782, -7.70474443816], [-5.03736258171, -8.03922088515], [-6.18878016752, -8.1728334652], [-7.34559045605, -8.34051067474], [-8.44318944245, -8.62612532546], [-9.37331307917, -8.84552284325], [-10.1842512451, -8.8853524379], [-10.5549741766, -9.01875160435], [-10.7990079348, -9.17783474955], [-10.9717931333, -9.57560699338], [-11.0251290801, -10.1220085219], [-10.9590157752, -10.817039335], [-11.1194251704, -11.5459251396], [-11.0494831921, -12.7130597637], [-11.0786450378, -13.8075753419], [-11.1512177905, -14.6474729321]]"
49096,2,Liverpool Football Club,30.3215534574,-25.2700634911,24.218769356210338,18.562958467493704,19.129775978999994,52.5,139.6568052485454,65,11,"[[31.9405155004, -27.7894057581], [33.842331274, -26.2736436931], [35.3965703869, -25.0273968126], [36.7370190611, -23.9377057134], [37.8636772966, -23.0045703956], [38.9582549303, -22.007791084], [39.9519004929, -21.0517289232], [40.9495458846, -20.0526737929], [41.847167377, -19.1200283963], [42.7572351353, -18.1294487335], [43.4275742492, -17.3827981699], [44.2111805973, -16.4541251336], [44.9247610931, -15.5835311386], [45.5901538226, -14.7370941917], [46.2073587859, -13.9148142929], [46.952965235, -12.9351313048]]"
49629,2,Manchester City,-28.9325034732,-33.9699350993,15.855346310595737,46.05867781373712,-7.773109862999981,-52.5,125.33540936671581,66,5,"[[-29.916685534, -32.3108230048], [-31.001967528, -30.3973112953], [-31.5720206689, -28.6261591598], [-32.0828630746, -27.0290224433], [-31.9800529069, -26.3737726378], [-32.0956945006, -25.427135162], [-32.1232390108, -24.6315860985], [-32.152678958, -23.8840846463], [-32.2894403475, -23.0758833169], [-32.3225905889, -22.508752951], [-32.3237921928, -22.0695538596], [-32.2930451592, -21.7582860428], [-32.2590486045, -21.5967896666], [-32.1605441936, -21.5627589481], [-32.1716322094, -21.3610182032], [-32.1224405783, -21.2594384304]]"
49951,2,Liverpool Football Club,12.9041258948,17.9201725551,14.952971800120308,40.415925266647726,11.274664126999987,52.5,115.18078426724927,66,37,"[[13.8804077845, 19.2244315548], [15.0101202783, 20.0458936317], [16.2925032886, 21.0696837326], [17.4381304772, 21.9029147529], [18.4968506688, 22.6969765055], [19.4962825149, 23.4323199769], [20.4769986493, 24.1479915422], [21.2399714401, 24.7333339075], [21.8659665459, 25.2321894303], [22.3549839667, 25.6445581105], [22.2434423185, 25.5028667423], [22.247423133, 25.3639318157], [22.3665143069, 25.3426479125], [22.5411409967, 25.3526454447], [22.7043475026, 25.3647213835], [22.8466449393, 25.3320051833]]"
49952,2,Liverpool Football Club,13.292062714,18.0420348758,13.968000080300264,26.604465965763364,11.297124938000014,52.5,96.4444663672647,66,37,"[[15.0101202783, 20.0458936317], [16.2925032886, 21.0696837326], [17.4381304772, 21.9029147529], [18.4968506688, 22.6969765055], [19.4962825149, 23.4323199769], [20.4769986493, 24.1479915422], [21.2399714401, 24.7333339075], [21.8659665459, 25.2321894303], [22.3549839667, 25.6445581105], [22.2434423185, 25.5028667423], [22.247423133, 25.3639318157], [22.3665143069, 25.3426479125], [22.5411409967, 25.3526454447], [22.7043475026, 25.3647213835], [22.8466449393, 25.3320051833], [22.9967148235, 25.3776370602]]"
50192,2,Liverpool Football Club,13.8325646264,-18.6577587128,12.747981020408885,34.211682319299804,4.590166728999989,52.5,97.95158742134423,67,1,"[[15.109553441, -17.207494045], [15.6038107504, -15.8610775055], [16.2610125337, -13.9966044313], [16.9670840163, -12.0176234532], [17.7537528999, -9.89144537955], [18.5146701546, -7.87726093154], [19.3232371604, -5.9115093574], [20.1475495253, -4.0310287257], [20.9876072493, -2.23581903644]]"
50325,2,Liverpool Football Club,16.3404191335,14.9771592276,14.57985810854159,42.26182397730408,13.534838045000015,52.5,115.16111452001203,67,14,"[[19.3756145273, 14.4688226405], [21.0987247051, 13.7281788784], [23.0484258656, 12.8418861917], [24.9448838972, 12.0867779817], [26.9294608223, 11.3560131328], [29.002156641, 10.6495916448], [30.2504545973, 9.11357439054], [31.8791382375, 8.40247729942], [33.486217699, 8.0406977689], [35.0563799691, 7.96566040149], [36.2816469408, 7.76729733695], [37.1734500663, 7.59395348099], [37.8307845004, 7.73121551684], [38.4522922314, 7.98168813969], [38.9443690024, 8.38945080529], [39.3070148135, 8.95450351365]]"
50329,2,,25.3352202461,13.2842670622,21.148434542601997,2.5045666155657926,19.845769251000007,52.5,108.24673932857577,67,15,"[[26.9294608223, 11.3560131328], [29.002156641, 10.6495916448], [30.2504545973, 9.11357439054], [31.8791382375, 8.40247729942], [33.486217699, 8.0406977689], [35.0563799691, 7.96566040149], [36.2816469408, 7.76729733695], [37.1734500663, 7.59395348099], [37.8307845004, 7.73121551684], [38.4522922314, 7.98168813969], [38.9443690024, 8.38945080529], [39.3070148135, 8.95450351365], [39.9657268292, 9.43398192719], [40.5371502944, 9.9033269611], [40.9969401462, 10.21054061], [41.4532299722, 10.4429775776]]"
50982,2,Manchester City,-29.9681878771,-7.05060765857,19.228437972064064,23.80648066927617,-10.877017919999972,-52.5,119.94867052959648,68,20,"[[-27.1067468937, -6.09367968074], [-28.2527859665, -4.58040985494], [-29.2238668338, -3.28200885889], [-30.2996771001, -1.86381793796], [-31.305952961, -0.604229019988], [-32.2780089088, 0.581614286091], [-33.193240249, 1.66411890153], [-34.0603574122, 2.64661192285], [-34.8793603982, 3.52909335006], [-35.5755839595, 4.18026769356], [-36.2741105093, 4.89608258042], [-36.8969092442, 5.5083167637], [-37.5056039501, 6.17658123068], [-38.0742418881, 6.76243409184], [-38.613452369, 7.31147115428], [-39.1235552101, 7.82572140082]]"
52378,2,Liverpool Football Club,6.71119433358,3.20530732473,17.015575432091733,51.87786559480433,1.1988108455000024,52.5,136.955742755263,70,40,"[[8.22341678965, 5.62647869033], [8.25506133582, 3.35604032756], [8.1984693436, 0.512492856589], [8.25326587611, -1.28452247461], [8.22546685064, -3.38497932354], [8.24312739274, -4.98650752998], [8.14222650325, -7.42116514788], [7.99371739776, -9.92770218614], [7.73666593436, -13.0737989267], [7.45051153127, -16.2831084813], [7.19401662071, -19.1270520805], [6.92303275405, -21.910541042], [6.6375599313, -24.6335753657], [6.5976502143, -25.7315335513], [6.46969158414, -26.9900378537], [6.45654079706, -27.8704051207]]"
